image,y,x
NI240119_SMI31-488_20x_Glut_04.czi,52.74453243600374,553.402082326236
NI240119_SMI31-488_20x_Glut_04.czi,78.75271598689592,567.8510731878428
NI240119_SMI31-488_20x_Glut_04.czi,62.85882603912847,121.37725556419366
NI240119_SMI31-488_20x_Glut_04.czi,164.00176207037586,80.92008115169472
NI240119_SMI31-488_20x_Glut_04.czi,346.0590469266212,278.87125595570745
NI240119_SMI31-488_20x_Glut_04.czi,214.57323008599954,346.78151300525934
NI240119_SMI31-488_20x_Glut_04.czi,255.03040449849848,653.1001192713229
NI240119_SMI31-488_20x_Glut_04.czi,281.03858804939074,843.8267986445321
NI240119_SMI31-488_20x_Glut_04.czi,776.6389746025029,725.3450735793567
NI240119_SMI31-488_20x_Glut_04.czi,486.21425828420684,917.5166520387268
NI240119_SMI31-488_20x_Glut_04.czi,477.5448637672428,658.8797156159656
NI240119_SMI31-488_20x_Glut_04.czi,642.26335958956,553.402082326236
NI240119_SMI31-488_20x_Glut_04.czi,971.7003512341943,621.3123393757878
NI240119_SMI31-488_20x_Glut_04.czi,607.5857815217037,364.1203020391874
NI240119_SMI31-488_20x_Glut_04.czi,847.4390298243761,554.8469814123969
NI240119_SMI31-488_20x_Glut_04.czi,348.9488450989425,731.1246699239994
NI240119_SMI31-488_20x_Glut_04.czi,247.80590906769513,848.1614959030142
NI240119_SMI31-488_20x_Glut_04.czi,557.01431350608,189.2875126137455
NI240119_SMI31-488_20x_Glut_04.czi,468.87546925027874,479.71222893204157
NI240119_SMI31-488_20x_Glut_04.czi,545.4551208167946,335.22232031597383
NI240119_SMI31-488_20x_Glut_04.czi,587.3571943154542,804.814523318194
