image,y,x
NI231117_SMI31-488_20x_LiCl_04.czi,89.43278013944553,847.7107701739395
NI231117_SMI31-488_20x_LiCl_04.czi,174.56770287813455,872.2411716410194
NI231117_SMI31-488_20x_LiCl_04.czi,180.33956204685924,889.5567491471935
NI231117_SMI31-488_20x_LiCl_04.czi,292.89081583699055,992.0072493920565
NI231117_SMI31-488_20x_LiCl_04.czi,712.7935703617111,334.015304157443
NI231117_SMI31-488_20x_LiCl_04.czi,509.33553466416606,354.2168112479794
NI231117_SMI31-488_20x_LiCl_04.czi,559.839302390507,207.03440244550006
NI231117_SMI31-488_20x_LiCl_04.czi,541.0807600921518,132.00023325207923
NI231117_SMI31-488_20x_LiCl_04.czi,868.6337679172774,25.220838630672688
NI231117_SMI31-488_20x_LiCl_04.czi,721.451359114798,61.29495843520192
NI231117_SMI31-488_20x_LiCl_04.czi,937.8960779419735,29.54973300721616
NI231117_SMI31-488_20x_LiCl_04.czi,808.0292466456683,26.663803422853846
