image,y,x
NI231117_SMI31-488_20x_DMSOx1_01.czi,802.6471581533951,491.27142162132697
NI231117_SMI31-488_20x_DMSOx1_01.czi,652.3776531926846,469.5979353289168
NI231117_SMI31-488_20x_DMSOx1_01.czi,541.1204235583126,248.5283751463333
NI231117_SMI31-488_20x_DMSOx1_01.czi,181.34055110430398,329.4427239713312
NI231117_SMI31-488_20x_DMSOx1_01.czi,140.88337669180504,245.63857697401187
NI231117_SMI31-488_20x_DMSOx1_01.czi,565.6837080230441,657.434816529805
NI231117_SMI31-488_20x_DMSOx1_01.czi,893.6758005815177,394.46318284856164
NI231117_SMI31-488_20x_DMSOx1_01.czi,52.74453243600373,104.03846653026557
NI231117_SMI31-488_20x_DMSOx1_01.czi,528.1163317828664,781.6961379396231
NI231117_SMI31-488_20x_DMSOx1_01.czi,672.6062403989342,531.728596033826
NI231117_SMI31-488_20x_DMSOx1_01.czi,353.28354235742455,641.5409265820374
NI231117_SMI31-488_20x_DMSOx1_01.czi,88.86700959002066,421.91626548561453
NI231117_SMI31-488_20x_DMSOx1_01.czi,376.4019277359954,274.5365586972255
NI231117_SMI31-488_20x_DMSOx1_01.czi,490.5489555426888,351.1162102637413
NI231117_SMI31-488_20x_DMSOx1_01.czi,428.41829483777974,582.3000640494497
NI231117_SMI31-488_20x_DMSOx1_01.czi,463.095872905636,351.1162102637413
NI231117_SMI31-488_20x_DMSOx1_01.czi,233.35691820608835,696.4470918561432
NI231117_SMI31-488_20x_DMSOx1_01.czi,385.0713222529594,495.60611887980906
NI231117_SMI31-488_20x_DMSOx1_01.czi,399.5203131145662,1014.3248908114921
