image,y,x
NI231117_SMI31-488_20x_Piox1_02.czi,184.23034927662533,1005.6554962945281
NI231117_SMI31-488_20x_Piox1_02.czi,617.7000751248285,940.6350374172976
NI231117_SMI31-488_20x_Piox1_02.czi,386.51622133912014,729.6797708378388
NI231117_SMI31-488_20x_Piox1_02.czi,405.29990945920895,521.6143024307012
NI231117_SMI31-488_20x_Piox1_02.czi,700.0593230359871,468.1530362427562
NI231117_SMI31-488_20x_Piox1_02.czi,944.2472685971414,747.0185598717669
NI231117_SMI31-488_20x_Piox1_02.czi,906.6798923569638,757.1328534748916
NI231117_SMI31-488_20x_Piox1_02.czi,860.4431215998222,619.8674402896272
NI231117_SMI31-488_20x_Piox1_02.czi,948.5819658556235,501.38571522445176
NI231117_SMI31-488_20x_Piox1_02.czi,892.2309014953571,348.22641209141995
NI231117_SMI31-488_20x_Piox1_02.czi,990.4840393542831,173.39362266597806
NI231117_SMI31-488_20x_Piox1_02.czi,965.9207548895516,33.23841130839236
NI231117_SMI31-488_20x_Piox1_02.czi,338.8345514958178,432.03055908873927
NI231117_SMI31-488_20x_Piox1_02.czi,136.548679433323,582.3000640494497
NI231117_SMI31-488_20x_Piox1_02.czi,145.21807395028705,167.6140263213353
NI231117_SMI31-488_20x_Piox1_02.czi,54.18943152216441,151.72013637356787
NI231117_SMI31-488_20x_Piox1_02.czi,441.42238661322585,131.4915491673184
