image,y,x
NI240119_SMI31-488_20x_Glut_02.czi,213.12833099983888,709.4511836315892
NI240119_SMI31-488_20x_Glut_02.czi,106.20579862394877,377.1243938146335
NI240119_SMI31-488_20x_Glut_02.czi,42.63023883287899,502.83061431061236
NI240119_SMI31-488_20x_Glut_02.czi,200.1242392243928,1015.7697898976528
NI240119_SMI31-488_20x_Glut_02.czi,431.3080930101011,894.398266660156
NI240119_SMI31-488_20x_Glut_02.czi,587.3571943154542,960.8636246235471
NI240119_SMI31-488_20x_Glut_02.czi,724.6226075007186,774.4716425088197
NI240119_SMI31-488_20x_Glut_02.czi,369.17743230519204,645.8756238405194
NI240119_SMI31-488_20x_Glut_02.czi,471.76526742260006,301.98964133427825
NI240119_SMI31-488_20x_Glut_02.czi,463.09587290563604,249.9732742324939
NI240119_SMI31-488_20x_Glut_02.czi,565.6837080230441,260.0875678356187
NI240119_SMI31-488_20x_Glut_02.czi,483.3244601118855,400.2427791932043
NI240119_SMI31-488_20x_Glut_02.czi,400.9652122007269,167.6140263213353
NI240119_SMI31-488_20x_Glut_02.czi,665.3817449681308,134.38134733963983
NI240119_SMI31-488_20x_Glut_02.czi,885.0064060645537,66.47109029008794
NI240119_SMI31-488_20x_Glut_02.czi,957.2513603725876,11.564925015982226
NI240119_SMI31-488_20x_Glut_02.czi,996.2636356989258,327.9978248851705
NI240119_SMI31-488_20x_Glut_02.czi,944.2472685971414,725.3450735793567
NI240119_SMI31-488_20x_Glut_02.czi,1017.937121991336,855.3859913338176
NI240119_SMI31-488_20x_Glut_02.czi,327.2753588065324,98.25887018562287
NI240119_SMI31-488_20x_Glut_02.czi,450.09178113018993,24.56901679142834
NI240119_SMI31-488_20x_Glut_02.czi,312.8263679449256,329.4427239713312
NI240119_SMI31-488_20x_Glut_02.czi,370.6223313913527,381.45909107311553
NI240119_SMI31-488_20x_Glut_02.czi,161.1119638980545,582.3000640494497
NI240119_SMI31-488_20x_Glut_02.czi,107.65069771010945,615.5327430311452
NI240119_SMI31-488_20x_Glut_02.czi,835.8798371350907,930.5207438141729
