image,y,x
NI231117_SMI31-488_20x_LiCl_03.czi,32.51594522975425,641.5409265820374
NI231117_SMI31-488_20x_LiCl_03.czi,58.524128780646436,603.9735503418599
NI231117_SMI31-488_20x_LiCl_03.czi,148.1078721226084,625.6470366342699
NI231117_SMI31-488_20x_LiCl_03.czi,301.2671752556402,946.4146337619402
NI231117_SMI31-488_20x_LiCl_03.czi,312.8263679449256,937.7452392449761
NI231117_SMI31-488_20x_LiCl_03.czi,205.9038355690355,897.2880648324772
NI231117_SMI31-488_20x_LiCl_03.czi,783.8634700333063,1008.5452944668493
NI231117_SMI31-488_20x_LiCl_03.czi,939.9125713386594,897.2880648324772
NI231117_SMI31-488_20x_LiCl_03.czi,609.0306806078644,814.9288169213187
NI231117_SMI31-488_20x_LiCl_03.czi,1015.0473238190145,450.814247208828
NI231117_SMI31-488_20x_LiCl_03.czi,925.4635804770527,458.0387426396314
NI231117_SMI31-488_20x_LiCl_03.czi,682.7205340020589,541.8428896369508
NI231117_SMI31-488_20x_LiCl_03.czi,1012.1575256466933,135.82624642580043
NI231117_SMI31-488_20x_LiCl_03.czi,691.389928519023,47.68740216999913
NI231117_SMI31-488_20x_LiCl_03.czi,312.8263679449256,104.03846653026557
NI231117_SMI31-488_20x_LiCl_03.czi,194.34464287975007,52.02209942848117
NI231117_SMI31-488_20x_LiCl_03.czi,776.6389746025029,771.5818443364983
NI231117_SMI31-488_20x_LiCl_03.czi,387.9611204252808,895.8431657463166
