image,y,x
NI231117_SMI31-488_20x_LiCl_05.czi,41.18533974671831,533.1734951199867
NI231117_SMI31-488_20x_LiCl_05.czi,171.22625750117925,498.4959170521303
NI231117_SMI31-488_20x_LiCl_05.czi,85.97721141769931,420.47136639945387
NI231117_SMI31-488_20x_LiCl_05.czi,399.52031311456625,653.1001192713229
NI231117_SMI31-488_20x_LiCl_05.czi,798.3124608949131,634.3164311512339
NI231117_SMI31-488_20x_LiCl_05.czi,788.1981672917883,596.7490549110564
NI231117_SMI31-488_20x_LiCl_05.czi,866.2227179444649,666.104211046769
NI231117_SMI31-488_20x_LiCl_05.czi,993.3738375266045,326.55292579900976
NI231117_SMI31-488_20x_LiCl_05.czi,890.7860024091964,355.4509075222233
NI231117_SMI31-488_20x_LiCl_05.czi,915.3492868739279,56.35679668696321
NI231117_SMI31-488_20x_LiCl_05.czi,819.9859471873232,121.37725556419366
NI231117_SMI31-488_20x_LiCl_05.czi,302.71207434180087,104.03846653026557
NI231117_SMI31-488_20x_LiCl_05.czi,127.87928491635893,106.92826470258689
NI231117_SMI31-488_20x_LiCl_05.czi,665.3817449681308,394.46318284856164
NI231117_SMI31-488_20x_LiCl_05.czi,616.2551760386677,291.87534773115357
NI231117_SMI31-488_20x_LiCl_05.czi,555.5694144199193,300.54474224811764
NI231117_SMI31-488_20x_LiCl_05.czi,617.7000751248285,615.5327430311452
NI231117_SMI31-488_20x_LiCl_05.czi,236.24671637840973,767.2471470780163
