image,y,x
NI231117_SMI31-488_20x_DMSOx1_02.czi,287.02478709219,933.5547552360197
NI231117_SMI31-488_20x_DMSOx1_02.czi,284.95589129515014,875.6256729189008
NI231117_SMI31-488_20x_DMSOx1_02.czi,216.68232999283168,896.3146308893004
NI231117_SMI31-488_20x_DMSOx1_02.czi,382.19399375602785,881.8323603100207
NI231117_SMI31-488_20x_DMSOx1_02.czi,309.78264085962957,664.5983016208259
NI231117_SMI31-488_20x_DMSOx1_02.czi,258.06024593363065,515.6378042339493
NI231117_SMI31-488_20x_DMSOx1_02.czi,224.95791318099143,552.8779285806684
NI231117_SMI31-488_20x_DMSOx1_02.czi,311.8515366566694,470.1220966990704
NI231117_SMI31-488_20x_DMSOx1_02.czi,446.3297634642663,730.8029671261042
NI231117_SMI31-488_20x_DMSOx1_02.czi,367.71172317674814,391.50405641155226
NI231117_SMI31-488_20x_DMSOx1_02.czi,491.8454709991453,110.13422801411866
NI231117_SMI31-488_20x_DMSOx1_02.czi,431.84749288498665,143.23656076675798
NI231117_SMI31-488_20x_DMSOx1_02.czi,553.9123449103439,108.06533221707866
NI231117_SMI31-488_20x_DMSOx1_02.czi,767.008612005459,130.8231859845181
NI231117_SMI31-488_20x_DMSOx1_02.czi,756.6641330202591,199.0967472868365
NI231117_SMI31-488_20x_DMSOx1_02.czi,692.5283633120206,598.3936361155472
NI231117_SMI31-488_20x_DMSOx1_02.czi,769.0775078024989,573.5668865510679
NI231117_SMI31-488_20x_DMSOx1_02.czi,640.8059683860218,921.1413804537799
NI231117_SMI31-488_20x_DMSOx1_02.czi,661.4949263564214,890.1079434981805
NI231117_SMI31-488_20x_DMSOx1_02.czi,570.4635112866634,695.631738576425
