image,y,x
NI240119_SMI31-488_20x_Pio_02.czi,347.50394601278185,943.524835589619
NI240119_SMI31-488_20x_Pio_02.czi,231.9120191199277,788.9206333704265
NI240119_SMI31-488_20x_Pio_02.czi,434.1978911824225,819.2635141798007
NI240119_SMI31-488_20x_Pio_02.czi,156.77726663957247,618.4225412034666
NI240119_SMI31-488_20x_Pio_02.czi,140.88337669180504,248.5283751463333
NI240119_SMI31-488_20x_Pio_02.czi,41.18533974671831,119.932356478033
NI240119_SMI31-488_20x_Pio_02.czi,210.23853282751753,209.51609981999496
NI240119_SMI31-488_20x_Pio_02.czi,416.85910214849434,21.679218619106962
NI240119_SMI31-488_20x_Pio_02.czi,570.0184052815262,664.6593119606082
NI240119_SMI31-488_20x_Pio_02.czi,671.1613413127735,680.5532019083757
NI240119_SMI31-488_20x_Pio_02.czi,708.7287175529511,43.35270491151715
