image,y,x
NI240119_SMI31-488_20x_Glut_01.czi,36.04308282874223,266.19595892492805
NI240119_SMI31-488_20x_Glut_01.czi,53.358660334916266,261.8670645483845
NI240119_SMI31-488_20x_Glut_01.czi,207.75589309830147,924.1879041595415
NI240119_SMI31-488_20x_Glut_01.czi,258.2596608246425,935.7316224969908
NI240119_SMI31-488_20x_Glut_01.czi,249.6018720715554,785.6632841101492
NI240119_SMI31-488_20x_Glut_01.czi,203.42699872175797,789.9921784866928
NI240119_SMI31-488_20x_Glut_01.czi,569.9400559357751,986.2353902233318
NI240119_SMI31-488_20x_Glut_01.czi,613.2289997012103,878.013030809744
NI240119_SMI31-488_20x_Glut_01.czi,929.2382891888866,922.7449393673604
NI240119_SMI31-488_20x_Glut_01.czi,848.4322608267411,843.381875797396
NI240119_SMI31-488_20x_Glut_01.czi,383.79759774440424,600.9637907109595
NI240119_SMI31-488_20x_Glut_01.czi,357.8242314851432,577.8763540360608
NI240119_SMI31-488_20x_Glut_01.czi,209.19885789048263,635.5949457233075
NI240119_SMI31-488_20x_Glut_01.czi,307.32046375880225,456.6673114928425
NI240119_SMI31-488_20x_Glut_01.czi,549.7385488452388,502.8421848426399
NI240119_SMI31-488_20x_Glut_01.czi,937.8960779419735,550.4600229846185
NI240119_SMI31-488_20x_Glut_01.czi,1001.3865287979452,505.7281144270023
NI240119_SMI31-488_20x_Glut_01.czi,774.8410564255014,256.0952053796599
NI240119_SMI31-488_20x_Glut_01.czi,698.3639224398994,312.37083227472544
NI240119_SMI31-488_20x_Glut_01.czi,448.7310133925569,332.5723393652619
NI240119_SMI31-488_20x_Glut_01.czi,307.32046375880225,280.62560684673974
NI240119_SMI31-488_20x_Glut_01.czi,405.4420696271218,196.9336489002319
NI240119_SMI31-488_20x_Glut_01.czi,874.4056270860021,116.12762053808638
NI240119_SMI31-488_20x_Glut_01.czi,953.7686906559665,336.9012337418054
NI240119_SMI31-488_20x_Glut_01.czi,411.21392879584647,866.4693124722947
NI240119_SMI31-488_20x_Glut_01.czi,53.358660334916266,606.7356498796842
NI240119_SMI31-488_20x_Glut_01.czi,98.09056889253254,381.6331422994216
