image,y,x
NI240119_SMI31-488_20x_DMSO_03.czi,779.5287727748242,219.63039342311976
NI240119_SMI31-488_20x_DMSO_03.czi,405.29990945920895,228.29978794008383
NI240119_SMI31-488_20x_DMSO_03.czi,515.1122400074204,362.6754029530268
NI240119_SMI31-488_20x_DMSO_03.czi,38.295541574396964,299.0998431619569
NI240119_SMI31-488_20x_DMSO_03.czi,18.06695436814749,554.8469814123969
NI240119_SMI31-488_20x_DMSO_03.czi,567.1286071092047,476.82243075972025
NI240119_SMI31-488_20x_DMSO_03.czi,801.2022590672344,598.193953997217
NI240119_SMI31-488_20x_DMSO_03.czi,311.38146885876495,719.5654772347141
NI240119_SMI31-488_20x_DMSO_03.czi,136.548679433323,988.3167072606
NI240119_SMI31-488_20x_DMSO_03.czi,335.94475332349646,976.7575145713145
NI240119_SMI31-488_20x_DMSO_03.czi,435.64279026858316,942.0799365034582
NI240119_SMI31-488_20x_DMSO_03.czi,545.4551208167946,680.5532019083757
NI240119_SMI31-488_20x_DMSO_03.czi,649.4878550203633,741.2389635271243
NI240119_SMI31-488_20x_DMSO_03.czi,847.4390298243761,858.2757895061391
