image,y,x
NI231117_SMI31-488_20x_Glut_04.czi,221.79772551680293,968.0881200543504
NI231117_SMI31-488_20x_Glut_04.czi,205.9038355690355,950.7493310204222
NI231117_SMI31-488_20x_Glut_04.czi,19.511853454308163,879.9492757985493
NI231117_SMI31-488_20x_Glut_04.czi,356.17334052974593,878.5043767123884
NI231117_SMI31-488_20x_Glut_04.czi,392.29581768376283,866.9451840231031
NI231117_SMI31-488_20x_Glut_04.czi,558.4592125922406,843.8267986445321
NI231117_SMI31-488_20x_Glut_04.czi,692.8348276051837,744.1287616994455
NI231117_SMI31-488_20x_Glut_04.czi,623.4796714694712,703.6715872869465
NI231117_SMI31-488_20x_Glut_04.czi,538.2306253859912,635.7613302373948
NI231117_SMI31-488_20x_Glut_04.czi,513.6673409212597,653.1001192713229
NI231117_SMI31-488_20x_Glut_04.czi,312.8263679449256,775.9165415949803
NI231117_SMI31-488_20x_Glut_04.czi,285.3732853078728,713.7858808900712
NI231117_SMI31-488_20x_Glut_04.czi,314.27126703108627,728.2348717516782
NI231117_SMI31-488_20x_Glut_04.czi,525.2265336105452,475.37753167355953
NI231117_SMI31-488_20x_Glut_04.czi,629.2592678141139,432.03055908873927
NI231117_SMI31-488_20x_Glut_04.czi,767.9695800855388,452.25914629498874
NI231117_SMI31-488_20x_Glut_04.czi,705.8389193806297,346.78151300525934
NI231117_SMI31-488_20x_Glut_04.czi,830.100240790448,293.3202468173143
NI231117_SMI31-488_20x_Glut_04.czi,848.8839289105367,257.19776966329727
NI231117_SMI31-488_20x_Glut_04.czi,779.5287727748242,212.40589799231628
NI231117_SMI31-488_20x_Glut_04.czi,705.8389193806297,153.16503545972859
NI231117_SMI31-488_20x_Glut_04.czi,548.344918989116,36.128209480713736
NI231117_SMI31-488_20x_Glut_04.czi,555.5694144199193,170.50382449365674
NI231117_SMI31-488_20x_Glut_04.czi,481.8795610257248,294.7651459034749
NI231117_SMI31-488_20x_Glut_04.czi,398.07541402840553,261.5324669217793
NI231117_SMI31-488_20x_Glut_04.czi,289.70798256635476,325.10802671284915
NI231117_SMI31-488_20x_Glut_04.czi,135.1037803471623,108.3731637887476
NI231117_SMI31-488_20x_Glut_04.czi,993.3738375266045,135.82624642580043
NI231117_SMI31-488_20x_Glut_04.czi,81.64251415921727,589.524559480253
NI231117_SMI31-488_20x_Glut_04.czi,12.287358023504783,985.4269090882785
NI231117_SMI31-488_20x_Glut_04.czi,597.471487918579,653.1001192713229
NI231117_SMI31-488_20x_Glut_04.czi,247.80590906769513,80.92008115169472
