image,y,x
NI240119_SMI31-488_20x_Glut_03.czi,59.130519503640954,157.97359951134035
NI240119_SMI31-488_20x_Glut_03.czi,50.47273075055392,129.1143036677169
NI240119_SMI31-488_20x_Glut_03.czi,41.8149419974669,87.26832469446299
NI240119_SMI31-488_20x_Glut_03.czi,142.82247745014882,354.2168112479794
NI240119_SMI31-488_20x_Glut_03.czi,275.5752383308165,345.55902249489236
NI240119_SMI31-488_20x_Glut_03.czi,275.5752383308165,45.42234572120907
NI240119_SMI31-488_20x_Glut_03.czi,442.95915422383223,157.97359951134035
NI240119_SMI31-488_20x_Glut_03.czi,515.1073938328907,23.77787383849153
NI240119_SMI31-488_20x_Glut_03.czi,751.7536197506026,41.09345134466554
NI240119_SMI31-488_20x_Glut_03.czi,795.0425635160377,295.05525476855144
NI240119_SMI31-488_20x_Glut_03.czi,872.9626622938209,273.4107828858339
NI240119_SMI31-488_20x_Glut_03.czi,985.5139160839522,292.1693251841891
NI240119_SMI31-488_20x_Glut_03.czi,1001.3865287979452,357.10274083234174
NI240119_SMI31-488_20x_Glut_03.czi,672.3905561806383,401.83464938995803
NI240119_SMI31-488_20x_Glut_03.czi,552.6244784296011,299.38414914509497
NI240119_SMI31-488_20x_Glut_03.czi,526.6511121703401,393.17686063687097
NI240119_SMI31-488_20x_Glut_03.czi,593.0274926106739,521.6007271409951
NI240119_SMI31-488_20x_Glut_03.czi,642.0882955448337,629.8230865545829
NI240119_SMI31-488_20x_Glut_03.czi,549.7385488452388,593.7489667500536
NI240119_SMI31-488_20x_Glut_03.czi,487.6910627814485,743.8173051368952
NI240119_SMI31-488_20x_Glut_03.czi,489.1340275736296,631.266051346764
NI240119_SMI31-488_20x_Glut_03.czi,707.0217111929863,987.6783550155129
NI240119_SMI31-488_20x_Glut_03.czi,663.7327674275513,1000.6650381451435
NI240119_SMI31-488_20x_Glut_03.czi,574.2689503123187,958.8190591718895
NI240119_SMI31-488_20x_Glut_03.czi,318.8641820962516,944.3894112500778
NI240119_SMI31-488_20x_Glut_03.czi,809.4722114378494,198.37661369241312
NI240119_SMI31-488_20x_Glut_03.czi,935.0101483576112,416.2642973117697
