image,y,x
NI240119_SMI31-488_20x_CHIR_03.czi,353.28354235742455,970.9779182266718
NI240119_SMI31-488_20x_CHIR_03.czi,330.16515697885376,693.5572936838219
NI240119_SMI31-488_20x_CHIR_03.czi,158.22216572573316,569.2959722740036
NI240119_SMI31-488_20x_CHIR_03.czi,116.32009222707353,69.36088846240932
NI240119_SMI31-488_20x_CHIR_03.czi,162.55686298421517,163.27932906285326
NI240119_SMI31-488_20x_CHIR_03.czi,679.8307358297376,1005.6554962945281
NI240119_SMI31-488_20x_CHIR_03.czi,734.7369011038433,959.4187255373863
NI240119_SMI31-488_20x_CHIR_03.czi,578.6877997984902,936.3003401588155
NI240119_SMI31-488_20x_CHIR_03.czi,847.4390298243761,115.59765921955096
NI240119_SMI31-488_20x_CHIR_03.czi,526.6714326967058,39.01800765303511
NI240119_SMI31-488_20x_CHIR_03.czi,364.84273504671,213.850797078477
NI240119_SMI31-488_20x_CHIR_03.czi,428.4182948377798,709.4511836315892
NI240119_SMI31-488_20x_CHIR_03.czi,1009.2677274743719,929.0758447280123
