image,y,x
NI240119_SMI31-488_20x_DMSO_05.czi,376.4019277359954,992.651404519082
NI240119_SMI31-488_20x_DMSO_05.czi,481.8795610257248,878.5043767123884
NI240119_SMI31-488_20x_DMSO_05.czi,408.18970763153027,739.7940644409634
NI240119_SMI31-488_20x_DMSO_05.czi,772.3042773440209,807.7043214905152
NI240119_SMI31-488_20x_DMSO_05.czi,879.226809719911,731.1246699239994
NI240119_SMI31-488_20x_DMSO_05.czi,491.9938546288496,642.985825668198
NI240119_SMI31-488_20x_DMSO_05.czi,523.7816345243845,593.859256738735
NI240119_SMI31-488_20x_DMSO_05.czi,312.8263679449256,583.7449631356103
NI240119_SMI31-488_20x_DMSO_05.czi,146.66297303644774,369.89989838383013
NI240119_SMI31-488_20x_DMSO_05.czi,357.6182396159066,317.8835312820458
NI240119_SMI31-488_20x_DMSO_05.czi,509.3326436627776,251.41817331865462
NI240119_SMI31-488_20x_DMSO_05.czi,283.92838622171206,78.0302829793734
NI240119_SMI31-488_20x_DMSO_05.czi,253.58550541233782,23.124117705267622
NI240119_SMI31-488_20x_DMSO_05.czi,409.634606717691,101.14866835794419
NI240119_SMI31-488_20x_DMSO_05.czi,347.50394601278185,161.83442997669266
NI240119_SMI31-488_20x_DMSO_05.czi,341.72434966813915,132.9364482534791
NI240119_SMI31-488_20x_DMSO_05.czi,597.471487918579,52.02209942848117
NI240119_SMI31-488_20x_DMSO_05.czi,668.2715431404522,212.40589799231628
NI240119_SMI31-488_20x_DMSO_05.czi,568.5735061953654,206.62630164767364
NI240119_SMI31-488_20x_DMSO_05.czi,587.3571943154542,283.2059532141895
NI240119_SMI31-488_20x_DMSO_05.czi,713.0634148114332,293.3202468173143
NI240119_SMI31-488_20x_DMSO_05.czi,822.8757453596446,128.60175099499708
NI240119_SMI31-488_20x_DMSO_05.czi,913.9043877877673,508.6102106552551
NI240119_SMI31-488_20x_DMSO_05.czi,885.0064060645537,508.6102106552551
NI240119_SMI31-488_20x_DMSO_05.czi,890.7860024091964,445.03465086418527
NI240119_SMI31-488_20x_DMSO_05.czi,119.20989039939488,271.6467605249041
