image,y,x
NI231117_SMI31-488_20x_Piox1_05.czi,62.016449088003284,990.5642845998754
NI231117_SMI31-488_20x_Piox1_05.czi,62.016449088003284,870.7982068488383
NI231117_SMI31-488_20x_Piox1_05.czi,197.65513955303328,895.3286083159181
NI231117_SMI31-488_20x_Piox1_05.czi,578.5978446888622,811.6366503694102
NI231117_SMI31-488_20x_Piox1_05.czi,581.4837742732245,1013.6517212747741
NI231117_SMI31-488_20x_Piox1_05.czi,924.9093948123431,488.4125369208282
NI231117_SMI31-488_20x_Piox1_05.czi,259.70262561682364,260.4240997562034
NI231117_SMI31-488_20x_Piox1_05.czi,62.016449088003284,585.0911779969666
NI231117_SMI31-488_20x_Piox1_05.czi,187.5543860077651,764.0188122274316
NI231117_SMI31-488_20x_Piox1_05.czi,924.9093948123431,271.9678180936527
NI231117_SMI31-488_20x_Piox1_05.czi,699.8068872320805,81.4964655257383
